,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,time_to_rent
1162,18,23,27.1,21000,Красногвардейский,Девяткино,1.0,1.0,0.0,0.0,0.0,1.0,9.8,2.7,1.0,1 балкон,Во двор,Косметический,2023.0,Монолитный,Наземная,2
1163,5,7,35.0,42000,Московский,Московская,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1 балкон,Во двор,Дизайнерский,1963.0,Кирпичный,Наземная,6
1165,4,14,38.0,40000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Кирпичный,Подземная,2
1166,12,27,34.0,20000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2017.0,Кирпичный,Наземная,1
1167,6,10,48.0,40000,Василеостровский,Приморская,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,На улицу,Косметический,2000.0,Монолитный,Наземная,4
1168,7,16,38.0,35000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.6677996422182466,1.0,нет балкона,На улицу,Косметический,2018.0,Монолитный,Многоуровневая,2
1169,9,10,44.0,57000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.6677996422182466,1.0,нет балкона,На улицу,Дизайнерский,2018.0,Монолитный,Многоуровневая,3
1170,2,26,40.0,28000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,13.0,2.4,1.0,нет балкона,Во двор,Евроремонт,2017.0,Кирпичный,Наземная,2
1171,3,17,38.0,30000,Приморский,Беговая,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.6677996422182466,1.0,1 балкон,Во двор,Косметический,2009.0,Панельный,Открытая,2
1172,6,11,41.0,23000,Пушкинский,Шушары,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.6,1.0,1 балкон,На улицу,Косметический,2012.0,Панельный,Наземная,10
1173,8,24,39.5,26500,Приморский,Беговая,1.0,1.0,1.0,0.0,0.0,0.0,12.9,2.6677996422182466,1.0,1 лоджия,На улицу и двор,Евроремонт,2023.0,Кирпичный,Наземная,2
1174,3,8,45.0,30000,Красносельский,Проспект Ветеранов,1.0,1.0,0.0,1.0,0.0,1.0,11.0,2.6677996422182466,1.0,1 лоджия,Во двор,Евроремонт,2016.0,Монолитный,Наземная,5
1175,5,13,40.0,23000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.6,1.0,1 лоджия,Во двор,Косметический,1998.0,Панельный,Наземная,8
1177,8,18,40.0,25000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.6,1.0,1 лоджия,На улицу,Евроремонт,2008.0,Монолитный,Многоуровневая,1
1178,5,5,37.0,20000,Московский,Звездная,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2022.0,Монолитный,Наземная,5
1179,13,25,35.1,37000,Приморский,Пионерская,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6677996422182466,1.0,нет балкона,На улицу,Евроремонт,2009.0,Кирпичный,Открытая,2
1180,6,11,48.2,55000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,1.0,15.0,2.8,1.0,нет балкона,Во двор,Дизайнерский,2020.0,Монолитный,Подземная,10
1181,10,17,47.0,30000,Красносельский,Проспект Ветеранов,1.0,1.0,0.0,1.0,0.0,1.0,15.0,2.6677996422182466,1.0,нет балкона,Во двор,Евроремонт,2016.0,Монолитный,Наземная,3
1182,16,24,36.0,26000,Пушкинский,Купчино,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.5,1.0,1 балкон,Во двор,Косметический,2016.0,Панельный,Наземная,2
1183,23,23,40.0,45000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.8,1.0,нет балкона,На улицу,Евроремонт,2009.0,Монолитно-кирпичный,Наземная,3
1184,3,24,36.5,25000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,9.9,2.6677996422182466,1.0,нет балкона,Во двор,Евроремонт,2014.0,Кирпичный,Наземная,2
1185,10,26,34.8,33000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,0.0,11.0,2.6,1.0,1 лоджия,На улицу,Косметический,2014.0,Монолитный,Наземная,10
1186,2,22,38.0,35000,Невский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,1.0,20.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Монолитный,Наземная,2
1187,4,20,40.0,40000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.8,1.0,1 лоджия,На улицу,Евроремонт,2020.0,Монолитный,Наземная,2
1189,23,24,37.0,26000,Невский,Ломоносовская,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2013.0,Кирпичный,Наземная,10
1190,2,24,30.5,35000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.6677996422182466,1.0,нет балкона,На улицу,Дизайнерский,2022.0,Монолитный,Многоуровневая,2
1191,8,25,34.0,28000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2018.0,Монолитный,Наземная,2
1192,6,17,37.0,45000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,0.0,0.0,1.0,16.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2016.0,Монолитный,Подземная,2
1193,7,12,32.7,29000,Пушкинский,Купчино,1.0,1.0,1.0,0.0,0.0,1.0,11.5,2.6,1.0,1 лоджия,На улицу,Дизайнерский,2022.0,Монолитный,Наземная,10
1194,5,5,41.0,35000,Пушкинский,Купчино,1.0,1.0,1.0,0.0,0.0,1.0,14.0,4.0,1.0,1 балкон,На улицу,Евроремонт,2021.0,Монолитный,Наземная,3
1195,5,10,35.0,23000,Невский,Проспект Большевиков,1.0,1.0,0.0,0.0,0.0,1.0,8.5,2.6,1.0,1 лоджия,Во двор,Косметический,1991.0,Панельный,Наземная,3
1196,17,20,40.0,33000,Приморский,Комендантский проспект,1.0,1.0,0.0,1.0,0.0,1.0,13.0,2.8,1.0,1 лоджия,Во двор,Евроремонт,2017.0,Панельный,Наземная,4
1197,4,5,37.0,30000,Пушкинский,нет метро,1.0,1.0,0.0,0.0,0.0,0.0,14.5,2.6677996422182466,1.0,1 лоджия,Во двор,Косметический,2019.0,Монолитный,Наземная,6
1198,14,16,32.4,30000,Калининский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.5,1.0,1 лоджия,На улицу,Косметический,2008.0,Кирпичный,Наземная,3
1199,14,21,37.0,30000,Красносельский,Автово,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.8,1.0,1 лоджия,Во двор,Евроремонт,2019.0,Монолитный,Наземная,6
1200,9,23,46.5,32000,Невский,Улица Дыбенко,1.0,1.0,0.0,1.0,0.0,1.0,12.0,2.8,1.0,1 лоджия,Во двор,Евроремонт,2013.0,Монолитный,Наземная,2
1201,6,7,48.8,30000,Выборгский,Проспект Просвещения,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,1.0,1 балкон,На улицу и двор,Евроремонт,2004.0,Кирпичный,Наземная,9
1202,3,5,43.0,45000,Пушкинский,Купчино,1.0,1.0,0.0,1.0,0.0,1.0,20.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2018.0,Панельный,Наземная,5
1203,15,21,43.0,40000,Выборгский,Пионерская,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.6677996422182466,1.0,нет балкона,На улицу,Евроремонт,2012.0,Кирпичный,Открытая,3
1204,5,13,35.0,30000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,1.0,1.0,10.6,2.6,1.0,1 балкон,Во двор,Евроремонт,2008.0,Панельный,Наземная,2
1205,6,12,37.0,22000,Невский,Ломоносовская,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.6,1.0,1 балкон,Во двор,Косметический,1996.0,Монолитный,Наземная,3
1206,2,12,38.0,32000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.6,1.0,нет балкона,Во двор,Евроремонт,1986.0,Панельный,Наземная,3
1207,15,22,51.0,54000,Приморский,Черная речка,1.0,1.0,1.0,1.0,0.0,1.0,20.0,2.8,1.0,1 лоджия,Во двор,Дизайнерский,2015.0,Монолитно-кирпичный,Наземная,7
1209,1,5,31.0,17000,Невский,Рыбацкое,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.6677996422182466,1.0,нет балкона,Во двор,Косметический,1974.0,Кирпичный,Открытая,4
1210,11,25,35.0,30000,Невский,Ломоносовская,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.6,1.0,1 лоджия,Во двор,Косметический,2011.0,Панельный,Наземная,4
1211,10,26,40.0,35000,Приморский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,19.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2022.0,Панельный,Наземная,3
1216,5,9,37.0,30000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,1989.0,Панельный,Наземная,1
1217,11,18,35.0,18000,Красногвардейский,нет метро,1.0,1.0,1.0,0.0,0.0,0.0,16.0,2.6,1.0,нет балкона,Во двор,Косметический,2023.0,Панельный,Наземная,6
1219,11,24,33.0,25000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.6677996422182466,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Открытая,0
1220,21,25,35.8,29000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2011.0,Монолитный,Наземная,0
1221,7,20,41.0,35000,Приморский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.8,1.0,нет балкона,На улицу,Евроремонт,2010.0,Кирпичный,Наземная,0
1222,7,9,33.4,35000,Московский,Парк Победы,1.0,1.0,1.0,0.0,0.0,1.0,8.6,2.5,1.0,1 балкон,На улицу,Евроремонт,1964.0,Кирпичный,Наземная,0
1223,7,19,41.0,30000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2017.0,Монолитный,Наземная,0
1224,5,22,33.0,15000,Приморский,Беговая,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6677996422182466,1.0,нет балкона,Во двор,Евроремонт,2023.0,Кирпичный,Многоуровневая,0
1225,13,21,43.0,27000,Красносельский,Ленинский проспект,1.0,1.0,0.0,1.0,0.0,1.0,10.0,2.8,1.0,1 лоджия,На улицу и двор,Евроремонт,2012.0,Монолитный,Наземная,0
1226,22,22,32.6,30000,Московский,Московская,1.0,1.0,1.0,1.0,0.0,1.0,7.6,2.6677996422182466,1.0,нет балкона,На улицу,Евроремонт,1975.0,Панельный,Наземная,0
1227,1,5,36.0,30000,Выборгский,Удельная,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.6677996422182466,1.0,нет балкона,Во двор,Дизайнерский,1963.0,Кирпичный,Открытая,0
1228,6,18,25.0,22000,Красносельский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.6677996422182466,1.0,1 лоджия,На улицу,Евроремонт,2022.0,Монолитно-кирпичный,Наземная,0
1229,8,17,36.0,35000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2007.0,Монолитный,Наземная,0
1230,2,5,30.0,30000,Невский,Рыбацкое,1.0,1.0,1.0,1.0,0.0,1.0,6.0,2.5,1.0,1 балкон,Во двор,Евроремонт,1972.0,Кирпичный,Наземная,0
1231,3,7,50.0,57000,Центральный,Площадь Восстания,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.8,2.0,1 балкон,Во двор,Евроремонт,2013.0,Кирпичный,Подземная,1
1232,3,9,36.0,23000,Василеостровский,Приморская,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.7,1.0,1 балкон,Во двор,Косметический,1978.0,Панельный,Наземная,1
1233,4,9,35.0,27000,Московский,Звездная,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.5,1.0,1 балкон,На улицу,Косметический,1968.0,Кирпичный,Наземная,1
1234,8,12,37.8,50000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.5,2.6677996422182466,1.0,1 лоджия,На улицу,Евроремонт,2022.0,Кирпичный,Наземная,0
1235,3,5,36.0,37000,Центральный,Площадь Восстания,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.6677996422182466,1.0,нет балкона,Во двор,Косметический,1990.0,Кирпичный,Наземная,1
1236,8,10,54.0,60000,Приморский,Удельная,1.0,1.0,1.0,1.0,0.0,1.0,20.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2011.0,Монолитный,Наземная,1
1237,5,17,42.0,40000,Московский,Электросила,1.0,1.0,1.0,0.0,0.0,0.0,12.0,2.8,1.0,1 лоджия,На улицу,Евроремонт,2005.0,Кирпичный,Наземная,1
1238,4,5,31.6,20000,Петродворцовый,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,5.6,2.5,1.0,1 балкон,Во двор,Косметический,1972.0,Кирпичный,Наземная,1
1239,3,10,46.0,56000,Центральный,Площадь Александра Невского,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2014.0,Монолитно-кирпичный,Наземная,1
1240,11,13,37.0,75000,Выборгский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,17.5,2.6,1.0,нет балкона,Во двор,Дизайнерский,2022.0,Панельный,Многоуровневая,1
1241,5,9,31.0,18000,Калининский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1972.0,Панельный,Наземная,1
1242,8,9,32.0,23000,Выборгский,Проспект Просвещения,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.6677996422182466,1.0,нет балкона,Во двор,Косметический,1975.0,Панельный,Открытая,1
1244,1,5,40.0,25000,Невский,Ломоносовская,1.0,1.0,1.0,0.0,0.0,1.0,7.0,3.0,1.0,нет балкона,На улицу,Косметический,1958.0,Монолитный,Наземная,1
