,id,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,adress,time_to_rent,m_lat,m_long,a_lat,a_long,time_to_metro
692,298838266.0,6,12,32.1,60000,Московский,Электросила,1.0,1.0,1.0,1.0,0.0,1.0,9.7,3.0,1.0,1 балкон,Во двор,Дизайнерский,2023.0,Монолитно-кирпичный,Наземная, Решетникова 29 Санкт-Петербург,4,59.879164,30.318707,59.877872,30.34068,20.421133333333334
693,298836143.0,3,12,37.1,60000,Московский,Электросила,1.0,1.0,1.0,1.0,0.0,1.0,14.0,3.0,1.0,нет балкона,Во двор,Дизайнерский,2023.0,Монолитно-кирпичный,Подземная, Решетникова 29 Санкт-Петербург,4,59.879164,30.318707,59.877872,30.34068,20.421133333333334
694,298826765.0,3,4,42.0,33000,Адмиралтейский,Балтийская,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,нет балкона,Во двор,Косметический,1840.0,Кирпичный,Наземная,переулок Климов 7 Санкт-Петербург,4,59.907207,30.299725,59.917538,30.294641,20.911116666666665
695,298824698.0,3,13,38.0,53000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2022.0,Кирпичный,Подземная,бульвар Измайловский 4к2 Санкт-Петербург,1,59.906179,30.31753,59.904247,30.308223,11.0563
696,298709259.0,13,24,35.0,25000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2011.0,Монолитно-кирпичный,Наземная,проспект Кузнецова 12к2 Санкт-Петербург,4,59.850712,30.268356,59.861349,30.192269,61.193099999999994
697,298698257.0,3,18,45.0,45000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.8,1.0,1 балкон,Во двор,Евроремонт,2008.0,Кирпичный,Наземная,Бухарестская  118к1 Санкт-Петербург,4,59.839863,30.410874,59.846875,30.40631,11.389000000000001
698,298695013.0,2,10,40.0,22000,Кировский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,0.0,11.0,2.67277397260274,1.0,1 лоджия,На улицу,Косметический,2006.0,Панельный,Открытая,проспект Народного ополчения 167/21 Санкт-Петербург,2,59.841961,30.252115,59.825782,30.222785,36.552733333333336
699,298624923.0,14,20,41.1,34000,Калининский,Академическая,1.0,1.0,0.0,0.0,0.0,1.0,10.6,2.7,1.0,1 балкон,Во двор,Евроремонт,2012.0,Монолитный,Многоуровневая,Гжатская  22к2 Санкт-Петербург,4,60.012719,30.396133,60.011194,30.386736,10.7267
700,298515460.0,4,14,38.0,38000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Кирпичный,Подземная,Малая Бухарестская  12 Санкт-Петербург,1,59.839863,30.410874,59.847268,30.41594,14.64635
701,298430937.0,15,23,43.0,30000,Красносельский,Ленинский проспект,1.0,1.0,1.0,1.0,0.0,1.0,13.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,2017.0,Монолитный,Наземная,проспект Героев 18 Санкт-Петербург,4,59.850712,30.268356,59.866734,30.1677,80.29765
703,298412829.0,7,14,37.0,70000,Приморский,Черная речка,1.0,1.0,1.0,1.0,1.0,1.0,11.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2022.0,Монолитный,Подземная,Вазаский переулок 3 Санкт-Петербург,4,59.985521,30.30083,59.984733,30.319416,17.023666666666667
704,299118175.0,5,9,31.2,22000,Московский,Электросила,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.5,1.0,1 балкон,Во двор,Косметический,1963.0,Кирпичный,Наземная,Новоизмайловский проспект 4 Санкт-Петербург,0,59.879164,30.318707,59.873591,30.306948,14.616583333333333
705,299116981.0,12,12,39.0,25000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.6,1.0,1 лоджия,На улицу,Косметический,1987.0,Панельный,Наземная,Ленинский проспект 100К2 Санкт-Петербург,0,59.850712,30.268356,59.854291,30.219901,39.5358
706,299116583.0,9,16,35.0,20000,Василеостровский,Спортивная,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2023.0,Панельный,Наземная,проспект Крузенштерна 2 Санкт-Петербург,0,59.95019,30.288335,59.930791,30.203112,98.97855
707,299116323.0,4,15,41.0,25000,Невский,Проспект Большевиков,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Косметический,2014.0,Монолитный,Открытая,Союзный проспект 6к1 Санкт-Петербург,0,59.919865,30.466713,59.917326,30.43997,24.45921666666667
708,299116237.0,12,16,48.0,50000,Приморский,Черная речка,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.67277397260274,1.0,1 лоджия,На улицу,Дизайнерский,2015.0,Монолитно-кирпичный,Многоуровневая,Ушаковская набережная 3к2 Санкт-Петербург,3,59.985521,30.30083,59.982734,30.315383,11.7645
709,299114983.0,10,16,42.0,40000,Невский,Рыбацкое,1.0,1.0,0.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,1 балкон,На улицу,Евроремонт,2004.0,Панельный,Наземная,Прибрежная  11 Санкт-Петербург,3,59.830856,30.500319,59.83465,30.504766,9.20185
710,299114789.0,16,16,42.0,30000,Невский,Проспект Большевиков,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.8,1.0,1 лоджия,Во двор,Евроремонт,2013.0,Монолитный,Наземная, Ворошилова 29к2 Санкт-Петербург,3,59.919865,30.466713,59.932045,30.460712,22.779666666666667
711,299114744.0,8,14,38.0,24000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6,1.0,1 балкон,На улицу,Косметический,1981.0,Панельный,Наземная,Малая Бухарестская  11/60 Санкт-Петербург,3,59.839863,30.410874,59.845614,30.415141,10.62445
712,299114306.0,3,5,35.0,25000,Кировский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.5,1.0,1 балкон,Во двор,Дизайнерский,1965.0,Кирпичный,Наземная,Дачный проспект 19К2 Санкт-Петербург,3,59.841961,30.252115,59.840659,30.254621,3.8455500000000002
713,299114278.0,11,26,41.3,31000,Приморский,Парнас,1.0,1.0,0.0,1.0,0.0,0.0,17.8,2.7,1.0,1 лоджия,Во двор,Евроремонт,2019.0,Панельный,Наземная,проспект Орлово-Денисовский 19к4 Санкт-Петербург,3,60.066913,30.334023,60.055767,30.270656,60.777816666666666
714,299114027.0,7,18,46.1,32000,Приморский,Озерки,1.0,1.0,1.0,0.0,0.0,0.0,10.9,2.7,1.0,1 лоджия,На улицу,Евроремонт,2011.0,Кирпичный,Наземная,Малая Десятинная  11 Санкт-Петербург,3,60.037144,30.321869,60.03314,30.295045,26.0557
715,299113850.0,9,14,42.0,45000,Приморский,Беговая,1.0,1.0,1.0,1.0,0.0,1.0,11.0,3.0,1.0,1 лоджия,Во двор,Евроремонт,2015.0,Монолитный,Подземная,Приморский проспект 52К1 Санкт-Петербург,0,59.988005,30.202609,59.98359,30.237616,25.1444
716,299113436.0,12,16,48.0,55000,Василеостровский,Приморская,1.0,1.0,1.0,0.0,1.0,1.0,13.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2004.0,Кирпичный,Подземная,Капитанская  4 Санкт-Петербург,3,59.94846,30.234607,59.954773,30.214745,19.526433333333333
717,299113272.0,11,24,31.0,32000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.7,1.0,1 лоджия,Во двор,Косметический,2020.0,Монолитно-кирпичный,Наземная, Плесецкая 10 Санкт-Петербург,0,60.008716,30.258385,60.03371,30.214808,51.082633333333334
718,299112824.0,4,10,42.0,28000,Кировский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2001.0,Панельный,Наземная,Ленинский проспект 135к4 Санкт-Петербург,3,59.850712,30.268356,59.85097,30.276737,8.221233333333334
719,299112388.0,8,9,37.0,25000,Невский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.6,1.0,1 лоджия,Во двор,Косметический,1977.0,Панельный,Наземная, Дыбенко 12К3 Санкт-Петербург,0,59.907437,30.483368,59.904523,30.462841,16.883133333333333
720,299112252.0,6,14,35.0,30000,Невский,Проспект Большевиков,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.6,1.0,нет балкона,Во двор,Евроремонт,1977.0,Панельный,Наземная,Искровский проспект 3К2 Санкт-Петербург,3,59.919865,30.466713,59.912662,30.458026,16.028216666666665
721,299111294.0,10,24,37.4,35000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,1.0,0.0,1.0,10.3,2.67277397260274,1.0,1 балкон,На улицу и двор,Евроремонт,2017.0,Панельный,Наземная,Южное шоссе 47к3 Санкт-Петербург,3,59.856614,30.39545,59.859953,30.4125,18.8845
722,299111009.0,2,26,42.8,40000,Фрунзенский,Дунайская,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2010.0,Монолитный,Наземная,Дунайский проспект 55к1 Санкт-Петербург,3,59.839863,30.410874,59.843842,30.419192,10.888516666666668
723,299109523.0,2,13,52.3,70000,Красногвардейский,Новочеркасская,1.0,1.0,0.0,1.0,1.0,1.0,18.0,2.8,1.0,1 лоджия,Во двор,Дизайнерский,2016.0,Панельный,Открытая,Республиканская  24к1 Санкт-Петербург,0,59.928916,30.411485,59.934434,30.413272,10.965583333333333
724,299109484.0,1,17,40.0,22000,Приморский,Старая Деревня,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.7,1.0,нет балкона,Во двор,Косметический,1990.0,Панельный,Наземная, Савушкина 115К3 Санкт-Петербург,3,59.989391,30.25516,59.986979,30.23608,16.381883333333334
725,299109371.0,2,13,34.0,35000,Приморский,Проспект Просвещения,1.0,1.0,0.0,0.0,0.0,0.0,14.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2020.0,Монолитный,Наземная,проспект Орлово-Денисовский 19к1 Санкт-Петербург,3,60.051176,30.332676,60.056912,30.267997,59.00261666666667
726,299108724.0,21,23,39.8,40000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,нет балкона,На улицу,Евроремонт,2019.0,Монолитный,Открытая,Дунайский проспект 7к7 Санкт-Петербург,3,59.83328,30.349447,59.826302,30.332487,20.240833333333335
727,299106484.0,19,26,45.0,35000,Калининский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2010.0,Кирпичный,Наземная,Учительская  18к1 Санкт-Петербург,0,60.034829,30.418195,60.032578,30.404954,19.150100000000002
728,299105623.0,3,19,35.0,30000,Невский,Ломоносовская,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6,1.0,1 лоджия,На улицу,Евроремонт,2009.0,Кирпичный,Наземная,Октябрьская набережная 124к7 Санкт-Петербург,3,59.877335,30.441695,59.86172,30.505089,57.38198333333333
729,299103943.0,9,14,32.0,47000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Блочный,Наземная,Уральская  21 Санкт-Петербург,3,59.94252,30.278274,59.955939,30.252896,27.373716666666667
730,299103863.0,11,13,35.5,45000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Кирпичный,Подземная,Малая Бухарестская  12 Санкт-Петербург,3,59.839863,30.410874,59.847268,30.41594,14.64635
731,299103214.0,22,28,37.0,27000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2014.0,Кирпичный,Наземная, Николая Рубцова 11к1 Санкт-Петербург,3,60.066913,30.334023,60.077458,30.337895,16.746333333333332
732,299102498.0,24,24,35.0,28000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2012.0,Кирпичный,Наземная,Шуваловский проспект 37к1 Санкт-Петербург,3,60.008716,30.258385,60.032506,30.246473,39.37485
733,299101857.0,4,5,45.0,29000,Невский,Проспект Большевиков,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,1972.0,Панельный,Наземная,Товарищеский проспект 6К4 Санкт-Петербург,0,59.919865,30.466713,59.920438,30.485012,16.091066666666666
734,299101420.0,9,9,32.7,27000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,0.0,6.1,2.5,1.0,нет балкона,Во двор,Косметический,1979.0,Блочный,Наземная,Выборгское шоссе 25 Санкт-Петербург,0,60.051176,30.332676,60.061102,30.31117,23.283583333333336
735,299101367.0,24,25,32.0,28500,Московский,Московская,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.6,1.0,нет балкона,На улицу,Косметический,1974.0,Панельный,Наземная,Московский проспект 224 Санкт-Петербург,3,59.852018,30.322399,59.844741,30.323585,11.441066666666668
737,299101069.0,1,5,31.2,35000,Красногвардейский,Лесная,1.0,1.0,1.0,0.0,0.0,0.0,6.3,2.5,1.0,нет балкона,На улицу и двор,Косметический,1966.0,Блочный,Наземная, Маршала Тухачевского 33 Санкт-Петербург,3,59.984769,30.344363,59.972177,30.424573,60.9885
739,299100391.0,11,17,45.0,58900,Красногвардейский,Новочеркасская,1.0,1.0,1.0,1.0,1.0,1.0,14.0,3.0,1.0,1 лоджия,На улицу,Дизайнерский,2014.0,Кирпичный,Подземная,Свердловская набережная 58 Санкт-Петербург,3,59.928916,30.411485,59.956219,30.406787,42.70746666666666
740,299100081.0,3,14,35.0,43000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.7,1.0,1 балкон,На улицу и двор,Евроремонт,2021.0,Блочный,Подземная,Уральская  21 Санкт-Петербург,3,59.94252,30.278274,59.955939,30.252896,27.373716666666667
741,299099688.0,2,16,44.0,18000,Невский,Рыбацкое,1.0,1.0,1.0,0.0,0.0,1.0,17.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1991.0,Кирпичный,Наземная,Рыбацкий проспект 39 Санкт-Петербург,0,59.830856,30.500319,59.838905,30.51021,15.16
742,299099531.0,7,18,34.4,25000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.6,1.0,1 лоджия,На улицу,Косметический,1997.0,Кирпичный,Наземная,Комендантский проспект 28К1 Санкт-Петербург,0,60.008716,30.258385,60.013978,30.250597,10.94745
743,299095267.0,3,13,39.0,53000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2022.0,Кирпичный,Подземная,бульвар Измайловский 4к2 Санкт-Петербург,3,59.906179,30.31753,59.904247,30.308223,11.0563
744,299094169.0,12,14,37.0,30000,Василеостровский,Приморская,1.0,0.0,1.0,0.0,0.0,0.0,8.0,2.6,1.0,1 лоджия,Во двор,Косметический,1977.0,Панельный,Наземная, Кораблестроителей 35В Санкт-Петербург,1,59.94846,30.234607,59.955052,30.222318,16.041433333333334
745,299093405.0,15,21,38.2,40000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Монолитный,Наземная,Полевая Сабировская  45к1 Санкт-Петербург,3,60.008716,30.258385,59.994868,30.275094,26.432716666666668
746,299091672.0,12,20,40.0,28000,Красногвардейский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.4,1.0,1 лоджия,Во двор,Косметический,2005.0,Монолитный,Наземная, Коммуны 50 Санкт-Петербург,1,59.907437,30.483368,59.959345,30.490177,81.46048333333333
748,299090598.0,13,25,41.0,24000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,2013.0,Кирпичный,Открытая, Федора Абрамова 8 Санкт-Петербург,0,60.066913,30.334023,60.073764,30.338326,10.122250000000001
749,299090258.0,4,15,46.0,50000,Василеостровский,Спортивная,1.0,1.0,1.0,1.0,0.0,1.0,23.0,2.8,1.0,1 лоджия,Во двор,Дизайнерский,2023.0,Панельный,Подземная,набережная Миклухо-Маклая 1к1 Санкт-Петербург,1,59.95019,30.288335,59.929804,30.201737,97.53895000000001
750,299088621.0,5,11,35.3,50000,Василеостровский,Приморская,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,нет балкона,На улицу,Евроремонт,2019.0,Монолитный,Подземная,проспект Малый Васильевского острова 63/14 Санкт-Петербург,3,59.94846,30.234607,59.93873,30.243913,18.96125
751,299087808.0,8,12,34.0,22000,Красносельский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.5,1.0,1 балкон,Во двор,Косметический,1971.0,Кирпичный,Наземная,проспект Ветеранов 149 Санкт-Петербург,3,59.841961,30.252115,59.836626,30.133959,86.98001666666667
752,299087769.0,19,24,33.0,31000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,Во двор,Дизайнерский,2019.0,Блочный,Подземная,Октябрьская набережная 44 Санкт-Петербург,0,59.907437,30.483368,59.894102,30.447974,33.858866666666664
754,299087110.0,10,24,37.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,Во двор,Дизайнерский,2019.0,Монолитный,Подземная,Комендантский проспект 60к3 Санкт-Петербург,1,60.008716,30.258385,60.034546,30.226261,44.1616
755,299085901.0,6,9,31.0,22000,Невский,Улица Дыбенко,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1970.0,Панельный,Наземная,проспект Большевиков 25 Санкт-Петербург,4,59.907437,30.483368,59.903431,30.484284,6.950916666666667
756,299085039.0,18,24,40.0,40000,Московский,Московская,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.8,1.0,1 лоджия,На улицу,Евроремонт,2019.0,Панельный,Наземная, Типанова 25к1 Санкт-Петербург,4,59.852018,30.322399,59.853885,30.347462,23.788083333333336
757,299070711.0,21,22,35.0,25000,Красногвардейский,Девяткино,1.0,1.0,0.0,1.0,0.0,0.0,12.0,2.7,1.0,1 балкон,Во двор,Косметический,2020.0,Панельный,Наземная, Пейзажная 4к3 Санкт-Петербург,1,60.050282,30.442674,60.014729,30.481473,65.43043333333334
758,299048347.0,10,15,37.0,29000,Приморский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,17.0,2.8,1.0,1 балкон,На улицу,Евроремонт,2022.0,Панельный,Наземная,проспект Орлово-Денисовский 15к1 Санкт-Петербург,4,60.066913,30.334023,60.052721,30.267152,66.31291666666667
759,299032098.0,4,15,41.0,25000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.6,1.0,1 балкон,Во двор,Косметический,1999.0,Панельный,Наземная,проспект Авиаконструкторов 38К2 Санкт-Петербург,3,60.008716,30.258385,60.026437,30.220826,40.5818
760,299028517.0,7,13,33.1,31000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,1.0,1.0,9.5,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Многоуровневая,Планерная  97к1 Санкт-Петербург,0,60.008716,30.258385,60.033216,30.19597,61.62093333333333
761,299025171.0,9,9,35.0,20000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.5,1.0,нет балкона,Во двор,Косметический,1969.0,Панельный,Наземная,проспект Большевиков 31 Санкт-Петербург,3,59.907437,30.483368,59.89881,30.489,13.239083333333333
762,299013567.0,5,16,41.9,36000,Невский,Ладожская,1.0,1.0,1.0,0.0,0.0,1.0,10.5,2.7,1.0,1 лоджия,Во двор,Евроремонт,2012.0,Кирпичный,Наземная, Ворошилова 25к2 Санкт-Петербург,3,59.932428,30.439198,59.931296,30.459347,27.07721666666667
763,298989887.0,4,12,32.4,42000,Выборгский,Удельная,1.0,1.0,0.0,0.0,0.0,0.0,15.0,2.7,1.0,"1 лоджия, 1 балкон",На улицу,Евроремонт,2022.0,Монолитный,Подземная,Манчестерская  3к2 Санкт-Петербург,3,60.016681,30.315617,60.009242,30.329361,28.222766666666665
764,298985641.0,9,14,33.9,23000,Выборгский,Озерки,1.0,1.0,1.0,0.0,0.0,0.0,16.0,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,2022.0,Монолитный,Наземная,дорога Михайловская 14к1 Санкт-Петербург,1,60.037144,30.321869,60.070796,30.258906,81.16080000000001
765,298977823.0,8,16,34.1,32000,Невский,Проспект Большевиков,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2014.0,Монолитно-кирпичный,Подземная,Союзный проспект 4 Санкт-Петербург,3,59.919865,30.466713,59.916288,30.439557,24.313116666666666
766,298962184.0,18,26,35.0,23000,Красногвардейский,Девяткино,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.6,1.0,1 балкон,На улицу,Косметический,2020.0,Панельный,Наземная, Пейзажная 16к1 Санкт-Петербург,3,60.050282,30.442674,60.016384,30.482712,62.42101666666667
767,298948178.0,9,21,41.0,34999,Приморский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,11.5,2.8,1.0,1 лоджия,На улицу,Дизайнерский,2010.0,Кирпичный,Наземная,Земледельческая  5к2 Санкт-Петербург,0,59.984769,30.344363,59.990665,30.324447,23.743083333333335
768,298940045.0,15,27,37.0,38000,Калининский,Гражданский проспект,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу и двор,Косметический,2011.0,Монолитно-кирпичный,Подземная,проспект Луначарского 78к5 Санкт-Петербург,3,60.034829,30.418195,60.035117,30.374304,42.097899999999996
769,298908025.0,8,16,40.0,33000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,1981.0,Панельный,Наземная, Хошимина 10 Санкт-Петербург,3,60.051176,30.332676,60.05331,30.321986,10.548716666666667
770,298884193.0,2,10,48.0,43000,Красносельский,Ленинский проспект,1.0,1.0,1.0,1.0,0.0,1.0,15.0,2.8,1.0,1 лоджия,На улицу и двор,Дизайнерский,2022.0,Монолитно-кирпичный,Подземная,набережная Дудергофского канала 4к1 Санкт-Петербург,0,59.850712,30.268356,59.861038,30.15012,91.07109999999999
773,298706434.0,6,12,60.0,54990,Выборгский,Лесная,1.0,1.0,0.0,1.0,0.0,1.0,12.0,2.7,2.0,1 лоджия,Во двор,Дизайнерский,2022.0,Монолитный,Подземная, Александра Матросова 8к1 Санкт-Петербург,1,59.984769,30.344363,59.978575,30.333781,14.7868
774,298569401.0,17,26,42.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,0.0,12.5,2.7,1.0,1 балкон,Во двор,Евроремонт,2019.0,Монолитный,Подземная,Комендантский проспект 60к3 Санкт-Петербург,3,60.008716,30.258385,60.034546,30.226261,44.1616
775,299201246.0,6,12,33.0,23000,Кировский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.5,1.0,1 лоджия,Во двор,Косметический,1973.0,Панельный,Наземная, Стойкости 9 Санкт-Петербург,0,59.850712,30.268356,59.829509,30.215185,52.45596666666667
777,299199849.0,4,5,32.0,25000,Невский,Елизаровская,1.0,1.0,0.0,0.0,0.0,1.0,6.4,2.5,1.0,1 балкон,Во двор,Косметический,1959.0,Кирпичный,Наземная, Ольминского 32 Санкт-Петербург,0,59.896644,30.423774,59.894807,30.414261,8.735433333333333
778,299196522.0,4,9,33.8,27000,Фрунзенский,Международная,1.0,1.0,0.0,1.0,0.0,1.0,7.8,2.5,1.0,нет балкона,Во двор,Косметический,1970.0,Монолитный,Наземная,Будапештская  14К1 Санкт-Петербург,1,59.870208,30.379298,59.869779,30.369947,14.631133333333334
779,299194907.0,14,25,44.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2009.0,Монолитный,Наземная,Комендантский проспект 51к1 Санкт-Петербург,1,60.008716,30.258385,60.031,30.238577,38.1092
780,299193768.0,7,9,32.0,23000,Кировский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,0.0,6.2,2.5,1.0,нет балкона,На улицу,Косметический,1976.0,Панельный,Наземная,проспект Маршала Жукова 34к1В Санкт-Петербург,1,59.850712,30.268356,59.853116,30.228687,32.07935
781,299192998.0,2,25,39.0,35000,Невский,Пролетарская,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2016.0,Блочный,Наземная,проспект Александровской фермы 8 Санкт-Петербург,1,59.865122,30.470324,59.861711,30.452511,17.018416666666667
782,299192839.0,5,18,40.0,40000,Приморский,Удельная,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2013.0,Монолитный,Подземная,Фермское шоссе 16 Санкт-Петербург,1,60.016681,30.315617,60.013623,30.312634,8.368216666666667
783,299192774.0,4,10,38.5,24000,Выборгский,Озерки,1.0,1.0,1.0,0.0,1.0,1.0,9.0,2.5,1.0,1 лоджия,Во двор,Дизайнерский,1977.0,Панельный,Многоуровневая,проспект Художников 15/1 Санкт-Петербург,0,60.037144,30.321869,60.038438,30.346635,20.6372
784,299192158.0,1,5,30.0,35000,Кировский,Нарвская,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.2,1.0,нет балкона,На улицу,Косметический,1961.0,Кирпичный,Наземная, Ивана Черных 13 Санкт-Петербург,1,59.901111,30.275004,59.900254,30.279971,10.210749999999999
785,299191544.0,6,7,31.0,30000,Калининский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,1 балкон,Во двор,Евроремонт,1965.0,Блочный,Наземная,проспект Мечникова 10 Санкт-Петербург,0,59.984769,30.344363,59.984688,30.413461,56.35013333333333
786,299191350.0,13,27,36.5,28000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Кирпичный,Наземная,Заречная  40к1 Санкт-Петербург,0,60.066913,30.334023,60.083961,30.345054,26.45535
787,299191077.0,5,20,41.5,38000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,3.0,1.0,"1 лоджия, 1 балкон",На улицу,Евроремонт,2004.0,Кирпичный,Наземная,Долгоозерная  14 Санкт-Петербург,0,60.008716,30.258385,60.017459,30.246392,16.20276666666667
788,299190757.0,9,14,35.0,50000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2015.0,Панельный,Наземная, Одоевского 22 Санкт-Петербург,0,59.94846,30.234607,59.949889,30.249033,11.84
